y1,y2,y3,y4,fidelity,mse,parameters,,,,,,,,,,,,
0.7523686569158380,0.3761843284579190,0.0,0.5407649721582590,1.0,0.01884518680140820,[ 0.94363016 -0.22024462  1.64521587  1.1297151 ],,,,,,,,,,,,
0.46609732145806100,0.6947488376450340,0.4045372978692600,0.369360141532803,0.984375,0.12987112632291300,[ 0.45024916  1.5421358   1.29276346 -0.32708032],,,,,,,,,,,,
0.3481768058547570,0.6667215431261310,0.6148654231052090,0.23705654866706900,0.99609375,0.0715933750508541,[-0.74913501  0.53202564  2.11356584  0.59929743],,,,,,,,,,,,
0.07109496297811310,0.5954203149416970,0.6931758890366020,0.39990916675188600,1.0,0.0025523398417559300,[1.50129858 2.44806083 0.1550991  0.37565685],,,,,,,,,,,,
0.4083392650143990,0.3839608014314500,0.6094615895737300,0.5607046624078320,1.0,0.014358726944318200,[0.53219546 1.57883102 0.97363055 0.34839283],,,,,,,,,,,,
0.36593983833696400,0.0508249775468005,0.4675897934305650,0.8030346452394480,0.99609375,0.05666397827239060,[1.16559347 0.96534392 0.72745153 1.20029134],,,,,,,,,,,,
0.3542428671456800,0.7872063714348440,0.03148825485739380,0.5038120777183000,1.0,0.032355176890103800,[ 0.50015785  0.92840803  1.97460412 -0.00841832],,,,,,,,,,,,
0.7332668268866060,0.19998186187816500,0.37139488634516400,0.5332849650084410,1.0,0.01350325648736190,[0.87194044 0.66433046 0.48883056 0.46943588],,,,,,,,,,,,
0.3565248796198520,0.55028840115238,0.44178082909416400,0.6122927280427890,1.0,0.03842988084941600,[0.85337978 1.58066555 1.06448933 0.18687805],,,,,,,,,,,,
0.4059996828128720,0.1739998640626590,0.63074950722714,0.637999501563084,1.0,0.05355535976423010,[0.66387458 1.04507883 0.7559907  1.03797324],,,,,,,,,,,,
0.3032082857012390,0.8863011428190050,0.011661857142355300,0.3498557142706600,1.0,0.01976320752478800,[0.19011443 0.41476777 2.52118012 0.31984567],,,,,,,,,,,,
0.6126636467205350,0.38987686609488600,0.4455735612512980,0.5235489344702760,0.99609375,0.07591057934655410,[0.70114145 1.04266466 0.91291548 0.45411617],,,,,,,,,,,,
0.5148307865065470,0.4133148567728610,0.1957807216292500,0.7251137838120370,0.998046875,0.046778624345566300,[1.11360002 0.77556727 1.04426975 0.53817521],,,,,,,,,,,,
0.19564916482441000,0.46654800842744000,0.6320973017404020,0.5869474944732310,1.0,0.016147846206542300,[1.36883502 1.93040042 0.32816919 0.50274245],,,,,,,,,,,,
0.11973972921641200,0.5587854030099240,0.6545771863830540,0.494924214094504,0.998046875,0.03845411629675030,[1.29531546 2.21219339 0.51696977 0.28369215],,,,,,,,,,,,
0.22029476496172700,0.44058952992345400,0.7802106259061160,0.38551583868302200,1.0,0.023217762281924200,[0.9334492  2.25621541 0.35508875 0.13454743],,,,,,,,,,,,
0.04938407091216330,0.5037175233040660,0.3456884963851430,0.790145134594613,1.0,0.034344611142120200,[1.20507838 1.8696079  1.25356158 0.37539342],,,,,,,,,,,,
0.5149074509046440,0.055968201185287400,0.6268438532752190,0.5820692923269890,0.998046875,0.03218217438697910,[1.16407237 0.84566213 0.17475795 0.98760547],,,,,,,,,,,,
0.6084031478596330,0.5392664265119470,0.39407931168180800,0.42864767235565000,0.98828125,0.05669681137691000,[0.35480717 1.10981611 1.31216677 0.09648664],,,,,,,,,,,,
0.5868080854891770,0.3935907890476190,0.33634121973160100,0.6225890663116870,0.998046875,0.040858845687706000,[0.81821766 0.9730875  1.00553347 0.4493313 ],,,,,,,,,,,,
0.6726058085084000,0.5495681606105220,0.4839480817316540,0.10663262817816100,0.998046875,0.03524488722796730,[-0.48655659  0.72351654  1.44391162  0.20902997],,,,,,,,,,,,
0.5962643463276990,0.06625159403641100,0.645953041855007,0.4720426075094280,0.998046875,0.02912695078101410,[0.63491931 0.59072602 0.48170226 1.14896372],,,,,,,,,,,,
0.06798039117888690,0.45643976934395500,0.6603809428806150,0.5924005517017290,1.0,0.013490821396133600,[1.29570913 2.0873384  0.41856374 0.55283623],,,,,,,,,,,,
0.2878848690739520,0.7916833899533690,0.15593763741505700,0.5157937237574980,1.0,0.029369192541343300,[ 0.14666758  1.44564527  2.37026128 -0.33547745],,,,,,,,,,,,
0.07510833376263030,0.8154619094228430,0.20386547735571100,0.5364880983045020,1.0,0.014615409868166900,[ 1.54583642  1.86167557  1.32072785 -0.38970217],,,,,,,,,,,,
0.09284141650970550,0.9864400504156210,0.06963106238227910,0.11605177063713200,1.0,0.02759943881269050,[ 0.06117507  1.42474583  2.82901329 -1.06998332],,,,,,,,,,,,
0.6108729308835600,0.5429981607853860,0.5580814430294250,0.14329118131836600,1.0,0.04946856831547660,[-0.54118017  0.47956461  1.36871247  0.73341207],,,,,,,,,,,,
0.29268470350248200,0.6271815075053180,0.7108057085060270,0.1254363015010640,0.99609375,0.05128712734107100,[-1.02424826  0.34177807  1.64682257  1.17731148],,,,,,,,,,,,
0.06103129902174180,0.8370006722981730,0.4097815791459810,0.35746903712734500,0.974609375,0.10472851101505700,[ 1.67073589  2.39612167  1.20622637 -0.84283709],,,,,,,,,,,,
0.06807354804925050,0.36954211798164600,0.8168825765910060,0.43761566603089600,0.99609375,0.03577986409096390,[0.96139529 2.2634799  0.24428382 0.62319407],,,,,,,,,,,,
0.8466652101010210,0.03298695623770210,0.2419043457431490,0.4728130394070640,1.0,0.011852077346064200,[0.88578778 0.01741155 0.42856102 0.77677341],,,,,,,,,,,,
0.513239353660981,0.45621275880976100,0.14256648712805000,0.7128324356402510,0.994140625,0.07403136210154490,[1.12016435 0.78198583 1.01511758 0.38928684],,,,,,,,,,,,
0.32344426004383300,0.703491265595337,0.28301372753835400,0.5660274550767080,0.99609375,0.03467575889432020,[ 1.45249425  1.58274177  0.8889725  -0.22102887],,,,,,,,,,,,
0.20160921552593100,0.34273566639408200,0.5342644211437170,0.7459540974459440,0.990234375,0.07317504954920050,[0.87257331 1.5948108  0.92471168 0.67781278],,,,,,,,,,,,
0.5487790720730480,0.482661111582319,0.42315494714066300,0.5355554799749020,0.99609375,0.04434235026122420,[0.47199686 1.10654385 1.13254692 0.41956926],,,,,,,,,,,,
0.6993997236404570,0.10102440452584400,0.5517486708719160,0.44295315830562300,0.990234375,0.08034642450000940,[0.81452476 0.80682873 0.37462308 0.6718302 ],,,,,,,,,,,,
0.35815949130054600,0.46162778878737000,0.36611859110722500,0.7242780824077710,1.0,0.03984524733486190,[1.14911658 1.41948348 0.87206003 0.45001784],,,,,,,,,,,,
0.5938522968371140,0.30650441127076800,0.15325220563538400,0.7279479767680750,0.99609375,0.03681274904345860,[1.29160535 0.55714412 0.83767455 0.56512994],,,,,,,,,,,,
0.668302118596566,0.27653880769513100,0.6222123173140440,0.29958370833639200,0.98828125,0.06632228095694390,[0.35875658 1.12257053 0.36839723 0.47208625],,,,,,,,,,,,
0.010446748916101900,0.5745711903856030,0.19848822940593500,0.7939529176237420,0.998046875,0.012356747592520000,[2.26165574 1.81442824 0.57308568 0.49610528],,,,,,,,,,,,
0.5998313312901180,0.11159652675165000,0.7114278580417680,0.34873914609890600,0.9921875,0.0421971046541766,[0.47632205 0.81374572 0.24327758 0.9103507 ],,,,,,,,,,,,
0.5725633782537740,0.4245975614016750,0.4310308577865490,0.5532634890991530,0.99609375,0.06869089803211680,[0.63581352 0.93735915 0.90265553 0.46918895],,,,,,,,,,,,
0.4103049699311090,0.2872134789517760,0.582633057302175,0.6400757530925300,0.9921875,0.08775863321524380,[0.86627992 1.51299342 0.63891303 0.6309491 ],,,,,,,,,,,,
0.7633955208650860,0.12181843418059900,0.20303072363433100,0.6009709419576210,1.0,0.009125858981328100,[1.06793931 0.04673172 0.91235335 1.08321417],,,,,,,,,,,,
0.46475800154489000,0.8159084916010290,0.25819888974716100,0.2272150229775020,1.0,0.016255886371775600,[-0.33016344  0.73773827  2.24344677 -0.14372784],,,,,,,,,,,,
0.05280151935389810,0.9187464367578260,0.021120607741559200,0.39073124321884600,0.994140625,0.018194730082344700,[ 3.03065578  2.01379231 -0.13049658 -0.36074464],,,,,,,,,,,,
0.6347781822744740,0.21445208860624100,0.2830767569602380,0.6862466835399720,0.990234375,0.11107963143425400,[1.27586536 0.51770299 0.87965086 0.90925554],,,,,,,,,,,,
0.36275402904155600,0.6662829104844900,0.6514766235848350,0.007403143449827670,0.998046875,0.019518273328851400,[-1.05354773  0.30894498  1.80895695  0.76910557],,,,,,,,,,,,
0.5885916388162640,0.5150176839642310,0.14101674679973000,0.6069851275292720,1.0,0.01983272034747240,[0.74239508 0.60448258 1.4542744  0.5406342 ],,,,,,,,,,,,
0.659222851992356,0.44167931083487900,0.38894148267549000,0.46804822491457300,1.0,0.02006150846192600,[0.6020788  1.00015752 0.87412765 0.24199905],,,,,,,,,,,,
0.6885866091753530,0.06523452086924390,0.7103314494651010,0.1304690417384880,0.9921875,0.08518699466970070,[0.22532639 0.85461803 0.01553615 0.87051496],,,,,,,,,,,,
0.10587903282459900,0.5955695596383690,0.29116734026764700,0.741153229772192,1.0,0.05893414336386910,[1.24261373 1.75021274 1.27640412 0.31065968],,,,,,,,,,,,
0.373262821651341,0.7068168324887100,0.4209133946281080,0.4288551567909020,0.990234375,0.0750410432608286,[ 1.06845037  1.75514815  1.03397688 -0.37358834],,,,,,,,,,,,
0.6836056459442880,0.56207575333197,0.04557370972961920,0.46333271558446200,0.986328125,0.020007785098341600,[0.5334458  0.14499561 1.56295553 0.74288656],,,,,,,,,,,,
0.6566416218558120,0.7100891957277970,0.21379029548793900,0.1374366185279610,0.982421875,0.0829429495162124,[-0.02648396  1.08305224  1.55143451 -0.66097168],,,,,,,,,,,,
0.5968280990254730,0.3393728406223280,0.6085306107710710,0.3978853993503150,0.994140625,0.03873962641743610,[0.28235748 1.02634351 0.79301414 0.61690907],,,,,,,,,,,,
0.6920482882659110,0.1553577789984700,0.6920482882659110,0.1341726273168600,0.99609375,0.027673355342153400,[0.12743567 0.68222192 0.18059067 0.88580905],,,,,,,,,,,,
0.20717872079041000,0.7533771665105800,0.6215361623712290,0.056503287488293500,1.0,0.0845735775622538,[-1.46391682  0.38738855  2.93880072  0.01031284],,,,,,,,,,,,
0.35325641875953100,0.658026662395204,0.006926596446265310,0.6649532588414690,0.998046875,0.04611513367809930,[0.73478933 0.66860297 2.06612715 0.66895648],,,,,,,,,,,,
0.5317125412070760,0.09523209693261060,0.5237765331293580,0.6586886704505570,0.990234375,0.05994527203737040,[0.85761333 0.68078765 0.6758348  1.15006599],,,,,,,,,,,,
0.36036612619389300,0.7374934675595950,0.5279782779119830,0.2178957972335170,0.9609375,0.19529464267434600,[-0.55970249  1.09147657  2.19155631 -0.03168075],,,,,,,,,,,,
0.5445372552462140,0.653444706295457,0.4283693074603550,0.3049408629378800,0.990234375,0.06767790946573560,[-0.15164217  0.503763    1.61434188  0.60739698],,,,,,,,,,,,
0.7614253050818070,0.1110411903244300,0.15863027189204300,0.6186580603789680,1.0,0.02851406949581610,[1.16942534 0.22075363 0.48758627 0.51480852],,,,,,,,,,,,
0.332978264628232,0.6042938876586430,0.5179661894216940,0.50563366110213,0.994140625,0.06953709924819890,[1.25221418 1.91189158 0.46701306 0.01014836],,,,,,,,,,,,
0.6336853092521660,0.2727253229692860,0.6978559734802330,0.19251199268420200,0.994140625,0.03660936936735380,[0.02026004 1.08451717 0.63912851 0.58718346],,,,,,,,,,,,
0.496406404643071,0.3495819751007540,0.3775485331088150,0.6991639502015090,1.0,0.021862536510390800,[0.91915581 1.04350603 0.99724202 0.66403199],,,,,,,,,,,,
0.11204987329289300,0.1890841611817570,0.6933085909997760,0.6863054739189710,0.994140625,0.019189472612294500,[0.85578437 1.68711012 0.7425147  1.13112971],,,,,,,,,,,,
0.1849733005589420,0.7720624718981940,0.3699466011178850,0.4825390449363720,0.958984375,0.12009406196106400,[0.00490248 1.00648753 2.45183425 0.1701697 ],,,,,,,,,,,,
0.15161960871578100,0.8844477175087210,0.40431895657541500,0.17688954350174400,1.0,0.012197131182092900,[-0.79881694  0.49537788  2.99175816 -0.01959334],,,,,,,,,,,,
0.4526143258799990,0.31683002811599900,0.7543572097999980,0.3545478886059990,0.98046875,0.08410118663766930,[0.3939833  1.41803129 0.57576942 0.71344644],,,,,,,,,,,,
0.21620729640724900,0.6784435852779200,0.4696917128847140,0.5218796809830150,0.9609375,0.15814395981768900,[ 0.52968568  1.98512331  1.86664186 -0.36313272],,,,,,,,,,,,
0.46534004059768900,0.46534004059768900,0.03102266937317930,0.7522997322995970,0.994140625,0.059366899207884200,[ 1.91989652  0.67237066  0.34096002 -0.13297361],,,,,,,,,,,,
0.5913994085949270,0.7791452525933170,0.06571104539943630,0.197133136198309,1.0,0.01057666169661660,[ 0.10976858 -0.13033621  1.8888983   0.58548471],,,,,,,,,,,,
0.6751120884603010,0.6469824181077890,0.21566080603593000,0.2812967035251260,0.990234375,0.09447060201396910,[ 0.5580107   0.92115827  1.05730045 -0.27981055],,,,,,,,,,,,
0.7016042636173420,0.18932178542055300,0.23386808787244700,0.6459213855524740,0.998046875,0.05581408819444130,[1.05584056 0.45988957 0.60763693 0.59965386],,,,,,,,,,,,
0.049233015938949300,0.334784508384855,0.9157340964644560,0.21662527013137700,0.99609375,0.02303943574413750,[0.72967733 2.54371356 0.05389145 0.40421247],,,,,,,,,,,,
0.1754527333373350,0.1292809614064570,0.5263582000120040,0.8218575403696210,0.994140625,0.06979136498929780,[0.94038883 1.52962082 0.94882339 1.12822822],,,,,,,,,,,,
0.5149784855549230,0.2077983362765480,0.027104130818680200,0.8311933451061920,0.986328125,0.11175380997020800,[2.06806408 0.64485741 0.4130117  0.19865029],,,,,,,,,,,,
0.5941925602016150,0.007073720954781120,0.622487444020739,0.5093079087442410,0.998046875,0.03302992833326410,[0.73438986 0.69407781 0.38352965 1.0650617 ],,,,,,,,,,,,
0.5988315470897330,0.6861611477069860,0.3742697169310830,0.17465920123450500,0.986328125,0.08253046790081090,[-0.21757333  1.05597542  1.73362402 -0.23687366],,,,,,,,,,,,
0.20205800166540500,0.6196445384405760,0.4175865367751710,0.6331150718849360,1.0,0.030232419211241400,[ 0.79910551  1.83098867  1.43195893 -0.04040384],,,,,,,,,,,,
0.9605372916267280,0.15843914088688300,0.06931712413801130,0.21785381871946400,0.98828125,0.05354443092830240,[ 0.57580024  0.58870579  0.18397227 -0.37592393],,,,,,,,,,,,
0.08840216156535960,0.12376302619150300,0.7248977248359490,0.671856427896733,0.974609375,0.09399446107733040,[0.61686688 2.14081178 0.8838601  0.74436836],,,,,,,,,,,,
0.2594619246975860,0.8369739506373750,0.460335672850556,0.14228557160835400,1.0,0.010706748822448600,[-0.79619086  0.3102075   2.51110513  0.2955542 ],,,,,,,,,,,,
0.4092685649608210,0.6705038191911320,0.1480333107305100,0.6008410847297150,0.9921875,0.0866604494968167,[ 0.71863601  1.32265064  1.59218197 -0.13285586],,,,,,,,,,,,
0.30873273901456200,0.6086445426287080,0.6968538966328680,0.2205233850104010,0.99609375,0.04908011160810940,[-0.81799979  0.45702668  1.71139732  1.12121912],,,,,,,,,,,,
0.7169281790988650,0.19345681023302700,0.11379812366648600,0.6600291172656220,0.98828125,0.09786432859324840,[1.18668215 0.23405175 0.53058226 0.49225943],,,,,,,,,,,,
0.0543526425198644,0.5525851989519550,0.6975255790049270,0.4529386876655370,1.0,0.009357473252937970,[1.5219075  2.34513208 0.07693215 0.53441938],,,,,,,,,,,,
0.31841106017903900,0.5306851002983980,0.010613702005968000,0.7854139484416280,0.998046875,0.03845482126049970,[ 2.21975339  0.99670024  0.46949268 -0.12863665],,,,,,,,,,,,
0.6191438984261640,0.2008034265165940,0.6442443267407380,0.4016068530331870,1.0,0.04155846327412830,[0.50965462 1.2933229  0.41686324 0.4026683 ],,,,,,,,,,,,
0.09636791806146250,0.5974810919810670,0.09636791806146250,0.7902169281039920,0.998046875,0.014061996869454100,[2.47934932 1.57948264 0.46020907 0.26462228],,,,,,,,,,,,
0.4717872415271830,0.6320168707250950,0.6142135785919930,0.02670493819965190,0.94140625,0.266995419963641,[-0.70155248  0.65064754  1.45770892  0.30462188],,,,,,,,,,,,
0.27318521406453200,0.49383481003973100,0.5568775517469310,0.6094131698362640,0.99609375,0.07217667181132070,[0.62647778 1.82877558 1.28933223 0.20305276],,,,,,,,,,,,
0.6236780102494320,0.24947120409977300,0.706835078282689,0.22175218142202000,0.978515625,0.05415480680928460,[0.10387362 1.0865706  0.42803669 0.58216101],,,,,,,,,,,,
0.10076365940837100,0.020152731881674200,0.2317564166392540,0.9673311303203630,1.0,0.0360320820982168,[ 2.96766424  0.78454168 -0.23943676  0.75364661],,,,,,,,,,,,
0.10899105319257100,0.12880760831849300,0.8521118704146490,0.4954138781480520,0.984375,0.07090174722659990,[0.52733462 2.23404672 0.53719616 0.7449457 ],,,,,,,,,,,,
0.2391391697310590,0.4123089133294110,0.5195092307950580,0.7091713309265870,0.994140625,0.07653293749687500,[0.89148966 1.61495637 1.12453701 0.61947144],,,,,,,,,,,,
0.596327331897452,0.09276202940627030,0.5897014726541470,0.5366945987077070,1.0,0.020924821798617100,[0.86351279 0.75816941 0.42009494 0.97401489],,,,,,,,,,,,
0.3244018677711900,0.9342773791810270,0.03892822413254280,0.14273682181932400,0.998046875,0.019546553961971700,[-0.16225742  0.91162763  2.55076085 -0.66841305],,,,,,,,,,,,
0.06467961133707130,0.20841208097500700,0.704289101225887,0.6755426072983000,1.0,0.03567701890555490,[0.76523944 1.94654239 0.90057527 0.92425971],,,,,,,,,,,,
0.2000311183722530,0.6400995787912090,0.4267330525274730,0.6067610590625000,0.98828125,0.06472119435331590,[ 0.82890006  1.86593226  1.4353005  -0.22105616],,,,,,,,,,,,
0.9459800492443960,0.11662767730410400,0.20733809298507300,0.22029672379664000,0.998046875,0.01248896948056260,[0.40923896 0.40126088 0.14875403 0.0254332 ],,,,,,,,,,,,
0.532636058545723,0.07917563032436420,0.48225156652112800,0.6909873191944520,0.99609375,0.03006084555458440,[0.9318393  0.57137424 0.92578984 1.44625313],,,,,,,,,,,,
0.5349874773155110,0.38409357345729000,0.5555639187507230,0.5075522220685620,1.0,0.031230974588872600,[0.40694755 1.21810069 1.00336303 0.52274247],,,,,,,,,,,,
0.44324100107505100,0.10497813183356500,0.7581753965757460,0.46656947481584300,0.998046875,0.08115499887155940,[0.80275521 1.06678484 0.32929416 0.99645036],,,,,,,,,,,,
0.051606087012589000,0.5971561497171020,0.6119007460064130,0.5160608701258900,0.998046875,0.022746540727254500,[ 1.04091302  2.64819265  1.22888232 -0.29451281],,,,,,,,,,,,
0.7096921893772000,0.5161397740925090,0.19355241528469100,0.4387188079786330,1.0,0.030218907417842300,[0.47494221 0.43261843 1.20803379 0.44409962],,,,,,,,,,,,
0.0384138349138015,0.4763315529311390,0.6760834944829060,0.5608419897415020,0.998046875,0.026440168658634300,[1.15412637 2.30445749 0.58892448 0.45063147],,,,,,,,,,,,
0.2631123459879530,0.9340488282572320,0.21048987679036200,0.11840055569457900,1.0,0.008599608775803030,[ 2.2223642   1.98601198  0.28513655 -0.96049867],,,,,,,,,,,,
0.23920433275306000,0.7750220381199150,0.5836585719174670,0.038272693240489600,1.0,0.01484826302097350,[-1.05919199 -0.20878355  1.62643477  1.29207416],,,,,,,,,,,,
0.2951121065109470,0.9541958110520610,0.0,0.04918535108515780,0.9921875,0.03596083746135070,[-0.04473229 -0.24165781  2.45146166  0.42718867],,,,,,,,,,,,
0.3453863666257920,0.6216954599264260,0.4647016569147020,0.5274991781193920,0.974609375,0.14649174070526600,[0.42984809 1.47159487 1.45171911 0.18360456],,,,,,,,,,,,
0.2371045259343570,0.6424767799511610,0.6577738461404750,0.3135898568809240,1.0,0.04309360410327520,[ 1.4324802   2.34779693  0.31634546 -0.12477045],,,,,,,,,,,,
0.7097035830997380,0.3452612025890620,0.5946165155700510,0.15344942337291600,0.98046875,0.162980127307492,[0.12995568 1.14118825 0.51129165 0.03627413],,,,,,,,,,,,
0.8620183138310480,0.033585129110300600,0.5037769366545090,0.04478017214706740,0.998046875,0.008575390865203950,[0.09801503 0.50571991 0.11549309 0.56446032],,,,,,,,,,,,
0.10024348998245500,0.23904216841970000,0.6014609398947290,0.7556816937138910,0.998046875,0.02030280957087460,[0.94081866 1.75575358 0.93401882 0.91243325],,,,,,,,,,,,
0.058846389239287800,0.6389036545979820,0.12609940551276000,0.7565964330765570,1.0,0.05496293643569540,[0.99628985 1.65617287 1.87082392 0.212994  ],,,,,,,,,,,,
0.07713732785400770,0.30854931141603100,0.07713732785400770,0.9449322662115950,0.9921875,0.017263193918537400,[2.40423696 1.61868539 0.58801034 1.00729661],,,,,,,,,,,,
0.816567392825082,0.513647230970616,0.26340883639518800,0.0,0.998046875,0.021639293312097300,[-0.21664485  0.36768542  1.11368475  0.1863816 ],,,,,,,,,,,,
0.4092685649608210,0.3918528813454670,0.47893129942223700,0.6705038191911320,0.986328125,0.062468628818945400,[0.88810424 1.24227082 0.90490025 0.70334723],,,,,,,,,,,,
0.06417479348158530,0.30483026903753,0.9305345054829860,0.19252438044475600,0.998046875,0.01778815867844700,[0.69304941 2.54685138 0.11628821 0.33664815],,,,,,,,,,,,
0.6773174389349300,0.35338301161822400,0.35338301161822400,0.5398907121945100,1.0,0.02595761201622760,[0.7106505  0.60988326 0.92237954 0.63267563],,,,,,,,,,,,
0.6264654797008020,0.7410628235485100,0.07639822923180510,0.22919468769541500,0.9921875,0.036347437238313400,[0.12781888 0.15763782 1.7160788  0.4095835 ],,,,,,,,,,,,
0.05778319966569880,0.876378528263098,0.15408853244186300,0.4526350640479740,1.0,0.012362617577682600,[ 2.04270732  1.8325728   0.81818032 -0.4466536 ],,,,,,,,,,,,
0.306684986530365,0.7851135655177340,0.2208131903018630,0.490695978448584,1.0,0.024408252837044500,[-0.51381374  1.40822136  2.83340754 -0.32161747],,,,,,,,,,,,
0.1327329683004750,0.30971025936777400,0.5663273314153590,0.7521534870360230,0.998046875,0.03579422774045070,[0.63149636 1.82358721 1.22891085 0.75340685],,,,,,,,,,,,
0.19302285912054600,0.437518480673237,0.16728647790447300,0.8621687707384380,1.0,0.021547654684465200,[2.55007214 1.22691348 0.07836828 0.33693541],,,,,,,,,,,,
0.4509327389513300,0.5797706643659960,0.6084013144581440,0.30062182596755300,0.95703125,0.19697817538738800,[-0.10729967  1.18819714  1.44550544  0.32605442],,,,,,,,,,,,
0.3251390897106560,0.21204723241999300,0.6926876259053100,0.6078687329373130,0.998046875,0.018922012033477300,[0.63446899 1.46340412 0.75235799 0.84435343],,,,,,,,,,,,
0.5767045987348170,0.14208664026799800,0.8023716156310500,0.05850626363976400,0.99609375,0.04889455732473030,[ 0.44955697  1.76840399 -0.15331441  0.20749786],,,,,,,,,,,,
0.0,0.3182040530977880,0.7903778093074100,0.5234969905802320,1.0,0.010362360768996000,[0.88785062 2.28985415 0.53406719 0.72110791],,,,,,,,,,,,
0.48528861541806300,0.8225230769797680,0.2961083077127160,0.016450461539595400,0.990234375,0.0663626432660578,[-0.38329912  0.68977379  2.19834259 -0.42434422],,,,,,,,,,,,
0.3174903160729490,0.34923934768024300,0.6032316005386020,0.6429178900477210,0.994140625,0.06405257933727240,[0.57686668 1.40974651 1.02791709 0.86173928],,,,,,,,,,,,
0.9042596197667200,0.17431510742491000,0.3486302148498200,0.17431510742491000,1.0,0.01482458964686270,[0.26107048 0.4543911  0.37739471 0.29199405],,,,,,,,,,,,
0.5634578483619410,0.11862270491830300,0.41517946721406200,0.7043223104524270,1.0,0.03404872689257240,[0.98108817 0.47262609 1.02236063 1.29030125],,,,,,,,,,,,
0.0,0.6318505504135180,0.5415861860687290,0.5544810952608420,0.984375,0.11869566775411200,[1.68115424 2.25458749 0.64773344 0.40786904],,,,,,,,,,,,
0.49503586614264300,0.11786568241491500,0.47932044182065500,0.7150518066504850,0.98828125,0.0931499996641007,[1.16415596 0.89195255 0.38247666 0.82268482],,,,,,,,,,,,
0.09311340423149670,0.8041612183629260,0.27934021269449,0.5163561507383000,0.994140625,0.03881928311981680,[ 1.42094864  1.95639123  1.14212412 -0.34382624],,,,,,,,,,,,
0.7313097329929560,0.09603057099907500,0.11819147199886200,0.664827029993596,0.998046875,0.01706379982014010,[1.39198293 0.24627702 0.19125862 0.27046391],,,,,,,,,,,,
0.11890133383420200,0.8414555932881970,0.4115815401953140,0.3292652321562510,0.998046875,0.0493763741449849,[ 1.62711298  2.23432006  0.77293803 -0.44134922],,,,,,,,,,,,
0.12861885936930300,0.26527639744918600,0.651132975557094,0.6993650478205830,0.994140625,0.056386123333144700,[1.00569955 1.73562136 0.63373939 0.7644275 ],,,,,,,,,,,,
0.25330416540102900,0.20988059418942400,0.7164889249914820,0.6151672588310700,0.998046875,0.01507708339565890,[0.6324296  1.53070993 0.78678922 0.89271023],,,,,,,,,,,,
0.4128591947346910,0.8167431895838460,0.39490879496361800,0.08077679896983090,1.0,0.026889677432431000,[-0.80230009  0.42954682  2.39327197 -0.02767825],,,,,,,,,,,,
